x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,
3952,30,0,0,-25.2,-19.8,-22.2,38.986
3953,30,0,0,-25.2,-19.56,-22.14,38.831
3954,30,0,0,-25.08,-19.5,-22.32,38.826
3955,30,0,0,-24.66,-19.56,-22.5,38.691
3956,30,0,0,-24.54,-19.56,-22.74,38.755
3957,30,0,0,-24.66,-19.74,-23.1,39.133
3958,30,0,0,-24.72,-19.56,-22.74,38.869
3959,30,0,0,-24.84,-19.5,-22.38,38.706
3960,30,0,0,-25.14,-19.32,-22.26,38.74
3961,30,0,0,-25.08,-19.32,-21.54,38.292
3962,30,0,0,-25.2,-19.38,-22.08,38.706
3963,30,0,0,-25.56,-19.14,-22.08,38.822
3964,30,0,0,-25.2,-18.96,-22.2,38.566
3965,30,0,0,-25.02,-18.66,-22.68,38.582
3966,30,0,0,-25.02,-18.66,-21.84,38.094
3967,30,0,0,-24.48,-18.6,-21.6,37.574
3968,30,0,0,-24.3,-18.78,-21.54,37.512
3969,30,0,0,-24.48,-19.26,-21.48,37.837
3970,30,0,0,-24.48,-19.38,-21.9,38.137
3971,30,0,0,-24.84,-19.86,-22.2,38.785
3972,30,0,0,-25.02,-20.16,-22.38,39.157
3973,30,0,0,-25.02,-20.1,-22.38,39.126
3974,30,0,0,-24.96,-20.22,-22.68,39.322
3975,30,0,0,-25.08,-19.68,-22.62,39.089
3976,30,0,0,-24.9,-19.26,-22.74,38.834
3977,30,0,0,-24.72,-19.26,-23.04,38.896
3978,30,0,0,-24.48,-19.02,-22.86,38.518
3979,30,0,0,-24.78,-19.26,-23.22,39.041
3980,30,0,0,-24.96,-19.68,-23.16,39.328
3981,30,0,0,-24.96,-19.44,-22.86,39.032
3982,30,0,0,-25.08,-19.26,-22.86,39.02
3983,30,0,0,-24.72,-19.02,-23.04,38.777
3984,30,0,0,-24.9,-19.02,-22.62,38.645
3985,30,0,0,-24.72,-19.14,-22.5,38.518
3986,30,0,0,-24.66,-19.32,-22.86,38.781
3987,30,0,0,-24.66,-19.74,-22.32,38.678
3988,30,0,0,-24.36,-19.62,-22.26,38.391
3989,30,0,0,-24.54,-19.8,-22.38,38.667
3990,30,0,0,-24.78,-19.98,-22.08,38.74
3991,30,0,0,-24.54,-20.1,-22.5,38.891
3992,30,0,0,-24.66,-19.92,-22.98,39.154
3993,30,0,0,-24.72,-19.98,-23.22,39.363
3994,30,0,0,-24.42,-20.28,-22.98,39.188
3995,30,0,0,-24.54,-20.16,-22.44,38.887
3996,30,0,0,-24.78,-20.34,-22.8,39.34
3997,30,0,0,-24.66,-20.4,-22.44,39.087
3998,30,0,0,-25.02,-19.68,-22.56,39.016
3999,30,0,0,-25.14,-19.74,-22.74,39.227
4000,31,0,0,-22.32,-18.48,-22.98,36.983
4001,31,0,0,-22.5,-18.78,-22.68,37.058
4002,31,0,0,-22.26,-19.02,-22.32,36.816
4003,31,0,0,-22.5,-18.96,-22.98,37.334
4004,31,0,0,-22.98,-18.6,-23.04,37.482
4005,31,0,0,-22.74,-18.3,-22.98,37.149
4006,31,0,0,-22.74,-18.54,-23.4,37.529
4007,31,0,0,-22.62,-18.84,-23.52,37.68
4008,31,0,0,-22.5,-19.02,-24,38
4009,31,0,0,-22.8,-19.74,-24.12,38.617
4010,31,0,0,-22.8,-19.8,-23.7,38.387
4011,31,0,0,-22.86,-19.44,-23.52,38.127
4012,31,0,0,-23.28,-19.44,-23.28,38.234
4013,31,0,0,-23.34,-18.66,-23.4,37.954
4014,31,0,0,-23.1,-18.06,-23.52,37.589
4015,31,0,0,-23.34,-18.18,-23.76,37.945
4016,31,0,0,-23.04,-17.88,-23.52,37.466
4017,31,0,0,-22.86,-18,-23.82,37.603
4018,31,0,0,-23.22,-18.36,-24.12,38.184
4019,31,0,0,-23.04,-18.18,-23.64,37.686
4020,31,0,0,-22.92,-18.3,-23.64,37.67
4021,31,0,0,-23.4,-18.18,-23.04,37.536
4022,31,0,0,-23.4,-17.7,-22.8,37.158
4023,31,0,0,-23.52,-17.7,-23.04,37.381
4024,31,0,0,-23.88,-17.94,-23.28,37.869
4025,31,0,0,-23.46,-17.82,-23.64,37.773
4026,31,0,0,-23.76,-18.42,-23.7,38.282
4027,31,0,0,-23.88,-18.42,-23.94,38.506
4028,31,0,0,-23.76,-18.3,-24.36,38.637
4029,31,0,0,-23.58,-18.54,-24.3,38.604
4030,31,0,0,-23.22,-18.48,-24.9,38.739
4031,31,0,0,-23.4,-18.24,-24.66,38.579
4032,31,0,0,-23.46,-17.82,-24.42,38.266
4033,31,0,0,-24.06,-17.46,-24.24,38.358
4034,31,0,0,-24,-17.1,-23.64,37.779
4035,31,0,0,-23.94,-17.28,-23.7,37.86
4036,31,0,0,-23.94,-17.76,-23.64,38.045
4037,31,0,0,-23.94,-18,-23.52,38.083
4038,31,0,0,-24.12,-18.3,-23.64,38.412
4039,31,0,0,-24,-18.12,-23.82,38.363
4040,31,0,0,-24,-18.12,-23.52,38.178
4041,31,0,0,-23.76,-17.88,-23.88,38.138
4042,31,0,0,-24.12,-18.12,-23.76,38.401
4043,31,0,0,-23.94,-18.48,-23.7,38.423
4044,31,0,0,-23.94,-18.12,-23.7,38.251
4045,31,0,0,-24.12,-18.24,-23.52,38.31
4046,31,0,0,-23.88,-17.94,-23.7,38.129
4047,31,0,0,-24.06,-17.88,-23.4,38.028
4048,31,0,0,-24.3,-18.24,-23.7,38.534
4049,31,0,0,-24.3,-18.24,-24.06,38.757
4050,31,0,0,-24.3,-18.6,-23.94,38.853
4051,31,0,0,-24.48,-18.6,-24.42,39.263
4052,31,0,0,-24.24,-18.48,-23.94,38.758
4053,31,0,0,-23.88,-18.42,-23.88,38.468
4054,31,0,0,-23.76,-17.88,-23.94,38.175
4055,31,0,0,-23.82,-17.94,-23.82,38.166
4056,31,0,0,-23.82,-18.06,-24.12,38.41
4057,31,0,0,-23.94,-18.24,-23.94,38.457
4058,31,0,0,-23.88,-18.78,-23.58,38.457
4059,31,0,0,-23.28,-18.84,-23.46,38.043
4060,31,0,0,-23.28,-19.02,-23.52,38.169
4061,31,0,0,-23.52,-18.84,-23.58,38.264
4062,31,0,0,-23.4,-18.42,-23.58,37.985
4063,31,0,0,-23.88,-18.48,-23.52,38.275
4064,31,0,0,-23.88,-18,-23.34,37.934
4065,31,0,0,-23.52,-18.18,-23.46,37.869
4066,31,0,0,-23.82,-18.18,-23.94,38.354
4067,31,0,0,-23.46,-18.12,-23.64,37.915
4068,31,0,0,-23.28,-18.24,-23.4,37.712
4069,31,0,0,-23.64,-18.36,-22.98,37.736
4070,31,0,0,-23.64,-18.54,-22.44,37.498
4071,31,0,0,-23.88,-18.42,-22.56,37.663
4072,31,0,0,-24.06,-18.78,-22.38,37.848
4073,31,0,0,-23.64,-19.14,-22.38,37.763
4074,31,0,0,-23.28,-19.2,-22.5,37.641
4075,31,0,0,-23.34,-19.5,-22.62,37.903
4076,31,0,0,-23.1,-19.44,-22.92,37.906
4077,31,0,0,-23.1,-18.78,-23.04,37.645
4078,31,0,0,-23.34,-18.36,-22.86,37.476
4079,31,0,0,-23.64,-18.3,-22.8,37.598
4080,31,0,0,-23.88,-18.12,-22.62,37.553
4081,31,0,0,-23.82,-18.72,-22.62,37.809
4082,31,0,0,-23.34,-18.78,-22.62,37.538
4083,31,0,0,-22.68,-18.84,-22.8,37.272
4084,31,0,0,-22.32,-19.08,-22.5,36.993
4085,31,0,0,-22.5,-18.78,-22.44,36.912
4086,31,0,0,-22.98,-18.9,-23.04,37.632
4087,31,0,0,-23.22,-18.84,-23.04,37.749
4088,31,0,0,-23.82,-18.54,-23.28,38.119
4089,31,0,0,-23.7,-18.36,-23.28,37.957
4090,31,0,0,-23.82,-18.54,-22.86,37.864
4091,31,0,0,-23.52,-18.42,-22.86,37.617
4092,31,0,0,-22.98,-18.24,-23.22,37.416
4093,31,0,0,-22.98,-18.36,-23.7,37.774
4094,31,0,0,-22.62,-18.24,-24.24,37.841
4095,31,0,0,-22.92,-18.12,-23.88,37.735
4096,31,0,0,-23.22,-18.3,-23.94,38.042
4097,31,0,0,-23.58,-18.54,-23.64,38.192
4098,31,0,0,-24,-18.6,-23.46,38.371
4099,31,0,0,-24.06,-18.6,-23.7,38.556
4100,32,0,0,-24.54,-19.68,-25.02,40.193
4101,32,0,0,-24.66,-19.38,-24.6,39.861
4102,32,0,0,-24.66,-19.32,-24.6,39.831
4103,32,0,0,-24.78,-18.84,-25.26,40.088
4104,32,0,0,-24.84,-19.02,-25.44,40.323
4105,32,0,0,-24.84,-18.9,-25.62,40.381
4106,32,0,0,-24.96,-19.2,-25.44,40.483
4107,32,0,0,-24.6,-19.5,-25.2,40.255
4108,32,0,0,-24.48,-19.38,-25.38,40.237
4109,32,0,0,-24.12,-19.32,-25.74,40.219
4110,32,0,0,-24.36,-19.14,-25.98,40.432
4111,32,0,0,-24.42,-18.84,-25.92,40.288
4112,32,0,0,-24.6,-18.84,-25.8,40.321
4113,32,0,0,-25.08,-19.14,-25.98,40.869
4114,32,0,0,-25.2,-19.26,-25.98,40.999
4115,32,0,0,-25.02,-19.44,-25.8,40.86
4116,32,0,0,-24.78,-19.44,-25.68,40.638
4117,32,0,0,-24.96,-19.32,-25.32,40.464
4118,32,0,0,-25.08,-19.2,-25.26,40.444
4119,32,0,0,-25.38,-19.38,-25.44,40.828
4120,32,0,0,-25.44,-19.5,-25.44,40.922
4121,32,0,0,-25.14,-19.32,-25.26,40.538
4122,32,0,0,-25.08,-19.5,-25.26,40.587
4123,32,0,0,-24.66,-19.56,-25.14,40.283
4124,32,0,0,-24.66,-19.02,-24.96,39.911
4125,32,0,0,-24.72,-19.02,-25.2,40.098
4126,32,0,0,-24.48,-18.84,-25.26,39.903
4127,32,0,0,-24.48,-18.72,-25.38,39.923
4128,32,0,0,-24.42,-18.66,-25.62,40.011
4129,32,0,0,-24.6,-18.6,-25.38,39.941
4130,32,0,0,-24.3,-19.02,-25.32,39.917
4131,32,0,0,-24.84,-18.6,-25.74,40.318
4132,32,0,0,-25.02,-19.02,-25.68,40.586
4133,32,0,0,-24.6,-19.2,-25.74,40.452
4134,32,0,0,-24.9,-18.78,-25.68,40.4
4135,32,0,0,-24.6,-18.78,-25.38,40.025
4136,32,0,0,-24.06,-18.72,-25.08,39.476
4137,32,0,0,-24.24,-18.72,-24.9,39.472
4138,32,0,0,-24.6,-18.9,-25.08,39.892
4139,32,0,0,-24.72,-19.02,-24.84,39.873
4140,32,0,0,-24.66,-18.96,-25.2,40.033
4141,32,0,0,-24.72,-18.9,-25.5,40.231
4142,32,0,0,-23.94,-18.9,-25.56,39.795
4143,32,0,0,-23.82,-18.9,-25.92,39.956
4144,32,0,0,-24.36,-18.72,-26.1,40.312
4145,32,0,0,-24.48,-18.78,-25.74,40.181
4146,32,0,0,-24.72,-18.36,-25.44,39.942
4147,32,0,0,-24.9,-18.3,-25.14,39.836
4148,32,0,0,-24.48,-18.42,-24.72,39.366
4149,32,0,0,-24.78,-18.66,-25.26,40.004
4150,32,0,0,-24.96,-18.96,-25.26,40.256
4151,32,0,0,-24.96,-19.44,-25.56,40.672
4152,32,0,0,-24.96,-19.32,-25.74,40.729
4153,32,0,0,-24.42,-19.08,-25.5,40.133
4154,32,0,0,-24.42,-19.14,-25.68,40.276
4155,32,0,0,-24.36,-19.02,-25.68,40.182
4156,32,0,0,-24.42,-19.38,-25.62,40.352
4157,32,0,0,-24.96,-19.56,-25.68,40.805
4158,32,0,0,-25.44,-19.8,-25.56,41.141
4159,32,0,0,-25.38,-20.1,-25.2,41.027
4160,32,0,0,-25.56,-20.16,-25.08,41.094
4161,32,0,0,-25.14,-20.1,-25.38,40.99
4162,32,0,0,-24.6,-19.92,-25.26,40.497
4163,32,0,0,-24.42,-19.68,-25.32,40.308
4164,32,0,0,-24.96,-19.92,-25.44,40.829
4165,32,0,0,-25.02,-19.86,-25.14,40.65
4166,32,0,0,-24.96,-19.92,-25.32,40.754
4167,32,0,0,-25.26,-19.86,-25.44,40.984
4168,32,0,0,-24.78,-19.56,-25.26,40.432
4169,32,0,0,-24.6,-19.44,-25.14,40.188
4170,32,0,0,-24.3,-19.14,-25.5,40.088
4171,32,0,0,-24.06,-19.08,-25.38,39.838
4172,32,0,0,-23.82,-18.9,-25.5,39.684
4173,32,0,0,-24.06,-18.72,-25.98,40.053
4174,32,0,0,-24.12,-18.42,-25.74,39.795
4175,32,0,0,-24.18,-18.24,-25.56,39.632
4176,32,0,0,-24.48,-18.06,-25.38,39.618
4177,32,0,0,-24.6,-18.3,-24.96,39.535
4178,32,0,0,-24.84,-18.6,-24.78,39.712
4179,32,0,0,-25.32,-18.84,-25.32,40.462
4180,32,0,0,-25.5,-19.02,-25.32,40.658
4181,32,0,0,-25.56,-19.14,-25.5,40.864
4182,32,0,0,-25.62,-19.2,-25.74,41.08
4183,32,0,0,-24.6,-18.78,-25.74,40.254
4184,32,0,0,-24.24,-18.96,-25.74,40.12
4185,32,0,0,-24.06,-18.42,-25.62,39.681
4186,32,0,0,-24,-18.06,-25.62,39.478
4187,32,0,0,-24.24,-18.48,-25.2,39.549
4188,32,0,0,-24.54,-18.12,-25.38,39.682
4189,32,0,0,-24.66,-18.54,-25.56,40.064
4190,32,0,0,-24.96,-18.96,-25.38,40.331
4191,32,0,0,-25.56,-19.08,-25.56,40.874
4192,32,0,0,-25.38,-18.9,-25.56,40.678
4193,32,0,0,-25.62,-18.66,-25.68,40.793
4194,32,0,0,-25.56,-18.72,-25.74,40.82
4195,32,0,0,-25.32,-18.6,-25.92,40.73
4196,32,0,0,-25.14,-18.9,-25.74,40.642
4197,32,0,0,-25.02,-19.26,-25.26,40.435
4198,32,0,0,-24.36,-18.96,-25.32,39.925
4199,32,0,0,-24.24,-18.9,-25.26,39.785
4200,33,0,0,-26.16,-22.98,-24.24,42.426
4201,33,0,0,-26.34,-22.98,-24.72,42.813
4202,33,0,0,-26.04,-22.8,-24.6,42.463
4203,33,0,0,-26.22,-23.22,-24.6,42.8
4204,33,0,0,-26.22,-23.28,-24.84,42.971
4205,33,0,0,-26.52,-23.04,-24.66,42.922
4206,33,0,0,-26.7,-23.7,-24.36,43.22
4207,33,0,0,-26.46,-23.46,-24.24,42.873
4208,33,0,0,-26.64,-23.1,-24.18,42.755
4209,33,0,0,-25.98,-23.22,-24.12,42.378
4210,33,0,0,-26.04,-22.98,-24.36,42.421
4211,33,0,0,-25.98,-23.16,-24.36,42.482
4212,33,0,0,-25.62,-23.52,-24.3,42.427
4213,33,0,0,-25.92,-23.46,-24.12,42.473
4214,33,0,0,-26.04,-22.98,-24.24,42.353
4215,33,0,0,-25.92,-22.86,-24.18,42.179
4216,33,0,0,-25.98,-22.68,-23.88,41.948
4217,33,0,0,-25.98,-22.5,-24.18,42.022
4218,33,0,0,-25.86,-22.68,-24.24,42.08
4219,33,0,0,-26.22,-22.62,-24.18,42.235
4220,33,0,0,-26.16,-22.92,-24.36,42.463
4221,33,0,0,-25.86,-22.98,-24.24,42.242
4222,33,0,0,-25.86,-23.22,-24.06,42.27
4223,33,0,0,-25.92,-23.04,-24.12,42.243
4224,33,0,0,-26.04,-22.98,-24.12,42.284
4225,33,0,0,-26.4,-23.34,-23.88,42.567
4226,33,0,0,-26.22,-23.22,-24,42.458
4227,33,0,0,-26.04,-23.7,-23.94,42.578
4228,33,0,0,-25.98,-23.4,-24.18,42.511
4229,33,0,0,-26.16,-22.86,-24.24,42.362
4230,33,0,0,-26.1,-22.74,-24.12,42.191
4231,33,0,0,-25.92,-22.44,-24.06,41.884
4232,33,0,0,-26.28,-22.98,-23.94,42.33
4233,33,0,0,-25.74,-23.22,-24.24,42.3
4234,33,0,0,-26.04,-23.46,-24.06,42.513
4235,33,0,0,-26.34,-23.34,-24.3,42.767
4236,33,0,0,-26.34,-22.92,-24.3,42.54
4237,33,0,0,-26.7,-22.86,-24.24,42.697
4238,33,0,0,-26.82,-22.38,-24.9,42.897
4239,33,0,0,-26.58,-22.62,-24.84,42.839
4240,33,0,0,-26.82,-22.74,-24.9,43.086
4241,33,0,0,-26.7,-22.5,-24.96,42.92
4242,33,0,0,-26.28,-22.74,-24.42,42.474
4243,33,0,0,-26.4,-22.74,-24.24,42.446
4244,33,0,0,-25.68,-22.74,-23.94,41.829
4245,33,0,0,-25.74,-23.34,-24.06,42.263
4246,33,0,0,-25.86,-23.1,-24.06,42.205
4247,33,0,0,-25.8,-23.16,-24.24,42.304
4248,33,0,0,-26.46,-23.4,-24.54,43.01
4249,33,0,0,-26.82,-23.04,-24.84,43.211
4250,33,0,0,-26.88,-23.28,-24.9,43.411
4251,33,0,0,-26.58,-23.28,-24.6,43.054
4252,33,0,0,-25.92,-22.98,-24.36,42.348
4253,33,0,0,-25.56,-23.16,-23.76,41.884
4254,33,0,0,-25.86,-23.34,-23.64,42.099
4255,33,0,0,-26.22,-23.4,-24,42.556
4256,33,0,0,-27,-23.28,-24.36,43.178
4257,33,0,0,-27.18,-23.22,-24.6,43.394
4258,33,0,0,-27.42,-22.92,-24.78,43.488
4259,33,0,0,-27.48,-22.56,-24.84,43.372
4260,33,0,0,-27,-22.56,-24.9,43.104
4261,33,0,0,-26.58,-22.56,-24.78,42.773
4262,33,0,0,-25.98,-22.5,-24.72,42.335
4263,33,0,0,-25.92,-22.8,-24.9,42.564
4264,33,0,0,-25.98,-22.92,-24.3,42.318
4265,33,0,0,-26.46,-22.86,-24.06,42.445
4266,33,0,0,-26.4,-23.1,-24.12,42.572
4267,33,0,0,-26.16,-22.74,-23.94,42.126
4268,33,0,0,-26.46,-22.62,-24.18,42.385
4269,33,0,0,-25.8,-22.56,-24.36,42.048
4270,33,0,0,-26.16,-22.44,-24.6,42.345
4271,33,0,0,-26.52,-22.62,-24.84,42.802
4272,33,0,0,-26.28,-22.8,-24.66,42.645
4273,33,0,0,-26.82,-22.98,-25.14,43.352
4274,33,0,0,-26.94,-23.1,-24.9,43.352
4275,33,0,0,-26.82,-23.1,-24.42,43.003
4276,33,0,0,-26.76,-23.04,-24.24,42.831
4277,33,0,0,-26.52,-22.56,-23.58,42.051
4278,33,0,0,-26.22,-22.74,-23.4,41.859
4279,33,0,0,-26.34,-22.8,-23.64,42.101
4280,33,0,0,-26.58,-22.8,-24.18,42.556
4281,33,0,0,-26.4,-22.86,-24.9,42.89
4282,33,0,0,-26.46,-22.98,-25.2,43.165
4283,33,0,0,-26.34,-22.98,-25.08,43.022
4284,33,0,0,-26.28,-22.98,-24.84,42.846
4285,33,0,0,-26.46,-23.1,-24,42.541
4286,33,0,0,-26.58,-23.1,-23.76,42.481
4287,33,0,0,-26.88,-23.16,-23.4,42.503
4288,33,0,0,-26.7,-23.22,-23.1,42.257
4289,33,0,0,-26.82,-23.4,-23.52,42.662
4290,33,0,0,-26.76,-23.4,-23.76,42.757
4291,33,0,0,-26.16,-23.28,-23.82,42.352
4292,33,0,0,-26.22,-23.4,-24.3,42.726
4293,33,0,0,-26.28,-23.46,-24.6,42.967
4294,33,0,0,-26.22,-23.46,-24.72,42.999
4295,33,0,0,-26.64,-23.88,-24.78,43.52
4296,33,0,0,-26.94,-23.58,-25.02,43.678
4297,33,0,0,-26.94,-23.7,-24.54,43.47
4298,33,0,0,-26.88,-23.4,-24.18,43.067
4299,33,0,0,-26.7,-22.8,-24.54,42.836
4300,34,0,0,-27.12,-22.92,-24.06,42.892
4301,34,0,0,-27.36,-23.16,-24.24,43.273
4302,34,0,0,-27.12,-23.04,-24.48,43.193
4303,34,0,0,-27.18,-23.16,-24.6,43.362
4304,34,0,0,-27.24,-23.4,-24.66,43.563
4305,34,0,0,-26.76,-23.52,-24.3,43.125
4306,34,0,0,-26.7,-23.94,-24.24,43.285
4307,34,0,0,-26.52,-23.94,-24.24,43.174
4308,34,0,0,-26.22,-23.82,-24,42.789
4309,34,0,0,-26.76,-24.12,-24.12,43.355
4310,34,0,0,-26.46,-23.88,-24.18,43.07
4311,34,0,0,-26.22,-24.18,-24.12,43.057
4312,34,0,0,-25.86,-24.3,-23.64,42.639
4313,34,0,0,-25.68,-24.48,-24,42.834
4314,34,0,0,-25.8,-24.48,-24,42.906
4315,34,0,0,-25.98,-24.12,-23.7,42.643
4316,34,0,0,-26.34,-23.94,-24.3,43.098
4317,34,0,0,-26.4,-23.7,-24.12,42.9
4318,34,0,0,-26.22,-23.94,-23.58,42.622
4319,34,0,0,-26.22,-24.12,-23.76,42.823
4320,34,0,0,-25.92,-24.18,-23.46,42.508
4321,34,0,0,-25.92,-23.88,-23.76,42.505
4322,34,0,0,-26.1,-23.7,-24.42,42.886
4323,34,0,0,-26.22,-23.88,-24.36,43.025
4324,34,0,0,-26.76,-24,-24.48,43.49
4325,34,0,0,-26.88,-24.18,-24.24,43.529
4326,34,0,0,-26.94,-23.58,-24.18,43.202
4327,34,0,0,-27.06,-23.1,-24.36,43.119
4328,34,0,0,-27.24,-22.92,-24.12,43.001
4329,34,0,0,-26.94,-23.16,-24.9,43.384
4330,34,0,0,-26.88,-23.58,-24.84,43.538
4331,34,0,0,-26.82,-23.58,-25.02,43.604
4332,34,0,0,-26.88,-23.46,-25.2,43.68
4333,34,0,0,-27.36,-23.1,-24.12,43.174
4334,34,0,0,-27.54,-23.16,-24,43.253
4335,34,0,0,-27.66,-22.86,-23.82,43.07
4336,34,0,0,-27.36,-22.86,-24.12,43.046
4337,34,0,0,-26.94,-22.98,-24.42,43.014
4338,34,0,0,-26.82,-22.86,-24.54,42.943
4339,34,0,0,-26.64,-23.1,-24.36,42.857
4340,34,0,0,-26.46,-22.8,-24.06,42.413
4341,34,0,0,-26.46,-22.74,-23.88,42.279
4342,34,0,0,-26.52,-22.86,-24.24,42.585
4343,34,0,0,-26.52,-22.92,-24.36,42.685
4344,34,0,0,-26.76,-23.28,-24.36,43.029
4345,34,0,0,-27,-23.46,-24.66,43.445
4346,34,0,0,-26.82,-23.34,-24.48,43.166
4347,34,0,0,-26.88,-23.46,-24.48,43.269
4348,34,0,0,-26.82,-23.28,-24.84,43.339
4349,34,0,0,-26.4,-23.1,-24.84,42.984
4350,34,0,0,-26.52,-22.98,-24.6,42.855
4351,34,0,0,-26.7,-22.86,-25.14,43.214
4352,34,0,0,-26.4,-22.98,-25.14,43.094
4353,34,0,0,-26.76,-23.1,-24.84,43.206
4354,34,0,0,-26.52,-23.4,-25.08,43.358
4355,34,0,0,-26.04,-23.4,-24.96,42.996
4356,34,0,0,-26.1,-22.98,-24.6,42.596
4357,34,0,0,-25.92,-22.98,-25.32,42.907
4358,34,0,0,-25.98,-22.92,-25.44,42.982
4359,34,0,0,-26.4,-22.98,-25.26,43.164
4360,34,0,0,-26.46,-23.4,-25.62,43.636
4361,34,0,0,-26.34,-23.64,-25.38,43.552
4362,34,0,0,-26.76,-23.7,-25.2,43.736
4363,34,0,0,-26.76,-23.7,-24.6,43.393
4364,34,0,0,-26.76,-23.7,-24.24,43.19
4365,34,0,0,-26.76,-23.76,-23.82,42.989
4366,34,0,0,-26.34,-23.82,-24.12,42.93
4367,34,0,0,-26.34,-23.76,-24.9,43.34
4368,34,0,0,-26.52,-24.06,-25.02,43.683
4369,34,0,0,-26.82,-24.06,-25.38,44.072
4370,34,0,0,-26.76,-23.46,-25.02,43.503
4371,34,0,0,-26.88,-24.18,-24.66,43.764
4372,34,0,0,-26.46,-24.12,-24.6,43.44
4373,34,0,0,-26.4,-24.06,-24.54,43.337
4374,34,0,0,-26.7,-24.6,-24.72,43.922
4375,34,0,0,-26.7,-24.18,-24.84,43.756
4376,34,0,0,-26.82,-24.06,-25.26,44.003
4377,34,0,0,-26.76,-23.94,-24.84,43.661
4378,34,0,0,-26.64,-23.76,-24.66,43.386
4379,34,0,0,-26.64,-23.7,-24.6,43.319
4380,34,0,0,-26.82,-23.22,-24.54,43.136
4381,34,0,0,-26.82,-23.16,-24.72,43.206
4382,34,0,0,-26.76,-23.58,-24.6,43.328
4383,34,0,0,-26.94,-23.64,-24.54,43.438
4384,34,0,0,-26.82,-24.48,-24.66,43.894
4385,34,0,0,-26.88,-24.72,-24.54,43.998
4386,34,0,0,-27,-24.48,-24.54,43.937
4387,34,0,0,-26.52,-24.18,-24.42,43.409
4388,34,0,0,-26.4,-23.88,-24.3,43.101
4389,34,0,0,-26.58,-23.76,-24.54,43.281
4390,34,0,0,-26.52,-23.4,-25.08,43.358
4391,34,0,0,-26.58,-23.7,-25.26,43.661
4392,34,0,0,-26.64,-23.34,-25.08,43.399
4393,34,0,0,-26.88,-23.04,-25.02,43.352
4394,34,0,0,-26.28,-23.28,-24.96,43.077
4395,34,0,0,-26.46,-23.16,-24.78,43.018
4396,34,0,0,-26.58,-23.22,-24.72,43.09
4397,34,0,0,-26.34,-23.4,-24.78,43.074
4398,34,0,0,-26.82,-23.28,-24.6,43.202
4399,34,0,0,-26.46,-23.04,-24.36,42.713
4400,35,0,0,-25.32,-24.78,-25.92,43.898
4401,35,0,0,-25.74,-24.84,-25.92,44.175
4402,35,0,0,-25.26,-24.6,-25.86,43.726
4403,35,0,0,-24.96,-24.3,-25.92,43.42
4404,35,0,0,-24.84,-24.18,-25.38,42.963
4405,35,0,0,-24.78,-24.3,-25.14,42.855
4406,35,0,0,-25.38,-24.36,-25.2,43.273
4407,35,0,0,-25.5,-24.3,-25.5,43.486
4408,35,0,0,-25.08,-24.6,-25.92,43.658
4409,35,0,0,-24.84,-24.36,-26.1,43.493
4410,35,0,0,-24.42,-24.12,-26.28,43.229
4411,35,0,0,-24.6,-24.72,-26.1,43.56
4412,35,0,0,-24.72,-24.48,-25.92,43.384
4413,35,0,0,-24.96,-24.36,-26.04,43.526
4414,35,0,0,-25.2,-24.66,-26.16,43.903
4415,35,0,0,-25.08,-23.88,-25.92,43.256
4416,35,0,0,-25.2,-24.12,-25.74,43.352
4417,35,0,0,-24.6,-24.18,-25.56,42.932
4418,35,0,0,-24.18,-23.58,-25.08,42.068
4419,35,0,0,-23.94,-23.64,-25.14,42
4420,35,0,0,-23.94,-23.34,-25.32,41.94
4421,35,0,0,-23.76,-23.58,-25.26,41.936
4422,35,0,0,-24.06,-24.06,-25.5,42.521
4423,35,0,0,-24.42,-24.3,-25.62,42.933
4424,35,0,0,-24.42,-24.42,-25.5,42.929
4425,35,0,0,-24.78,-24.42,-25.68,43.242
4426,35,0,0,-25.02,-24.42,-25.62,43.344
4427,35,0,0,-24.84,-24.42,-25.56,43.205
4428,35,0,0,-24.6,-24.3,-25.92,43.215
4429,35,0,0,-24.96,-24.12,-25.74,43.213
4430,35,0,0,-24.96,-24.12,-25.62,43.141
4431,35,0,0,-25.2,-24.24,-25.68,43.383
4432,35,0,0,-25.32,-24.24,-25.14,43.136
4433,35,0,0,-25.14,-24.72,-25.38,43.442
4434,35,0,0,-24.84,-24.6,-25.5,43.272
4435,35,0,0,-24.84,-24.72,-25.68,43.446
4436,35,0,0,-25.02,-24.66,-26.1,43.764
4437,35,0,0,-24.72,-24.24,-26.22,43.43
4438,35,0,0,-24.84,-23.7,-26.52,43.382
4439,35,0,0,-24.42,-23.7,-26.16,42.923
4440,35,0,0,-24.36,-23.76,-25.92,42.776
4441,35,0,0,-24.66,-23.64,-25.92,42.881
4442,35,0,0,-25.02,-23.94,-25.68,43.111
4443,35,0,0,-25.2,-23.16,-25.74,42.825
4444,35,0,0,-24.84,-23.4,-25.92,42.854
4445,35,0,0,-24.72,-23.1,-25.74,42.512
4446,35,0,0,-24.12,-23.58,-25.74,42.43
4447,35,0,0,-24.54,-24,-25.74,42.904
4448,35,0,0,-24.96,-23.94,-25.62,43.041
4449,35,0,0,-25.14,-24.18,-25.5,43.208
4450,35,0,0,-25.32,-23.46,-25.14,42.702
4451,35,0,0,-24.72,-23.52,-25.62,42.669
